"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
0,50.9173,47.9549,59.9714,77.2022,114.8112,198.7721,394.6984,643.1461,1108.6245,2344.0548,4394.6444,5702.2338,6013.8029,4639.7475,2795.3103,1452.7116,857.6489,513.9702,284.0033,143.3094,67.026,23.2372,10.4318,3.8345,1.249,0.4135,0.1333,0.0412,0.0113,0.0036,0.0011,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,45.9954,44.0724,56.1884,73.7837,112.0557,198.3677,403.1321,671.1412,1179.8179,2535.9602,4780.2145,6126.42,6276.5301,4663.3846,2709.2755,1363.051,779.1533,452.5036,242.7528,119.1681,54.2513,18.3909,8.0714,2.9004,0.9248,0.3001,0.0948,0.0288,0.0077,0.0024,7e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,38.7881,37.6416,48.6851,64.9009,100.1846,180.5559,374.3123,636.2408,1144.7011,2531.7572,4930.2187,6525.6987,6864.8664,5185.3898,3035.7511,1532.2404,877.1595,509.5958,273.2885,134.0717,60.9888,20.6604,9.0609,3.2536,1.0366,0.3362,0.1061,0.0321,0.0086,0.0027,8e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,41.7361,40.7274,52.9969,71.0792,110.3989,200.1744,417.2248,711.4863,1279.8202,2810.1399,5360.4394,6837.548,6859.1131,4944.1629,2786.8895,1364.2447,758.6986,428.91,224.2833,107.4983,47.7997,15.8891,6.8368,2.4086,0.7536,0.2403,0.0747,0.0223,0.0059,0.0018,5e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,60.932,55.1643,66.0181,81.2354,115.2219,189.8137,358.2382,557.7339,924.2923,1899.0272,3562.6502,4839.1656,5580.7526,4826.0001,3250.1736,1867.4317,1218.1603,803.7734,485.8287,266.3211,134.9988,50.0312,24.0226,9.4432,3.2775,1.1517,0.3928,0.1284,0.0371,0.0123,0.0038,0.0011,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,39.9317,38.781,50.1997,66.9724,103.4588,186.5759,386.9354,657.5579,1181.6368,2604.9793,5038.1268,6594.9696,6843.4715,5101.6386,2955.6379,1479.4465,840.3699,484.6881,258.2025,125.8974,56.9293,19.1899,8.3741,2.992,0.9488,0.3064,0.0963,0.0291,0.0078,0.0024,7e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,37.6289,35.3081,43.9888,56.4351,83.686,144.613,287.2484,470.1247,819.5161,1776.725,3497.3788,4903.5845,5707.7962,4869.5345,3192.3889,1777.9879,1120.3369,713.2191,416.3205,220.8144,108.3679,39.0939,18.2673,6.9884,2.3642,0.811,0.2703,0.0864,0.0244,0.008,0.0025,7e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,45.603,42.4505,52.4088,66.5957,97.7254,166.9222,327.225,528.0321,905.4667,1921.2311,3679.2278,4993.1855,5616.3666,4649.8056,2981.8111,1634.0381,1015.2886,638.579,368.9308,193.9311,94.3731,33.8112,15.6899,5.9611,2.0034,0.6831,0.2263,0.072,0.0202,0.0066,0.002,6e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,52.9249,47.475,56.2339,68.4656,96.0307,156.3406,291.469,448.6613,735.7863,1497.7883,2796.8214,3811.0813,4447.4829,3917.5031,2692.0551,1576.9985,1049.3295,705.977,434.5736,242.2764,124.8321,46.8925,22.824,9.0946,3.1973,1.137,0.3923,0.1298,0.0379,0.0129,0.004,0.0012,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,34.8503,33.9748,44.1687,59.1951,91.8998,166.6498,347.7974,595.1179,1078.1761,2403.0643,4713.9103,6272.1557,6612.2106,4989.9121,2913.8,1466.2553,836.5842,484.3421,258.8647,126.5864,57.4001,19.3928,8.4821,3.0376,0.9654,0.3123,0.0983,0.0297,0.0079,0.0025,7e-04,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
